wavelength (nm),irradiance (W/m^2/nm),uncertainty (W/m^2/nm),bandwidth (nm)
2567.7,0.045538558575410844,5.920012481510639E-4,1.0
2567.8,0.04564068258964777,5.933288484811783E-4,1.0
2567.9,0.045745753833800556,5.946947494521737E-4,1.0
2568.0,0.04584166368868947,5.959416157566011E-4,1.0
2568.1,0.04591984021103382,5.969579215161502E-4,1.0
2568.2,0.04597588753248453,5.976865068078041E-4,1.0
2568.3,0.046009186235228774,5.981193971820176E-4,1.0
2568.4,0.04602202416893005,5.982862785458565E-4,1.0
2568.5,0.046018467511811254,5.982400616630912E-4,1.0
2568.6,0.04600337170027614,5.98043785430491E-4,1.0
2568.7,0.04598150225523948,5.977594992145896E-4,1.0
2568.8,0.04595680546760559,5.974384257569909E-4,1.0
2568.9,0.04593194883021355,5.971153150312603E-4,1.0
2569.0,0.04590805129137039,5.968046025373042E-4,1.0
2569.1,0.04588476317973018,5.965018644928932E-4,1.0
2569.2,0.045860605885030034,5.961878341622651E-4,1.0
2569.3,0.045833641228952414,5.958373076282442E-4,1.0
2569.4,0.04580208089232802,5.954270018264651E-4,1.0
2569.5,0.04576486587050915,5.949432379566133E-4,1.0
2569.6,0.04572202613532543,5.943863070569932E-4,1.0
2569.7,0.04567460071020484,5.937697715125978E-4,1.0
2569.8,0.04562435793309688,5.931166233494878E-4,1.0
2569.9,0.04557350572878599,5.924555007368326E-4,1.0
2570.0,0.045524391890594956,5.918170791119337E-4,1.0
2570.1,0.04547937420245647,5.912318010814488E-4,1.0
2570.2,0.045440920345011945,5.907319136895239E-4,1.0
2570.3,0.04541157792378187,5.90350478887558E-4,1.0
2570.4,0.04539383460062742,5.901198019273579E-4,1.0
2570.5,0.0453896585256958,5.900655523873866E-4,1.0
2570.6,0.04539990889143706,5.901987897232175E-4,1.0
2570.7,0.045423786449060435,5.90509211178869E-4,1.0
2570.8,0.04545861371511698,5.909620085731149E-4,1.0
2570.9,0.045500214614675044,5.91502757743001E-4,1.0
2571.0,0.04554356387096286,5.920663243159652E-4,1.0
2571.1,0.04558380604757666,5.925894365645945E-4,1.0
2571.2,0.045617104750320915,5.93022326938808E-4,1.0
2571.3,0.04564123207319141,5.933360080234706E-4,1.0
2571.4,0.045655748429353236,5.935247172601521E-4,1.0
2571.5,0.0456618626826024,5.93604170717299E-4,1.0
2571.6,0.045661992560530905,5.936058587394655E-4,1.0
2571.7,0.04565923515220284,5.935700028203428E-4,1.0
2571.8,0.04565676747156143,5.935379303991795E-4,1.0
2571.9,0.0456571670959568,5.935431690886617E-4,1.0
2572.0,0.045662042513580324,5.936065572313964E-4,1.0
2572.1,0.04567163349906921,5.937312380410731E-4,1.0
2572.2,0.04568495098204493,5.939043476246297E-4,1.0
2572.3,0.04570002681236029,5.941003328189254E-4,1.0
2572.4,0.04571446324364305,5.942879943177104E-4,1.0
2572.5,0.045725992407449484,5.944378790445626E-4,1.0
2572.6,0.045733035787417886,5.945294396951795E-4,1.0
2572.7,0.045734973965735434,5.94554643612355E-4,1.0
2572.8,0.04573215661374807,5.945180309936404E-4,1.0
2572.9,0.04572575263281226,5.944347940385342E-4,1.0
2573.0,0.04571734053928971,5.943253636360168E-4,1.0
2573.1,0.04570834899039388,5.942084826529026E-4,1.0
2573.2,0.04569968713162422,5.94095909036696E-4,1.0
2573.3,0.04569145486907959,5.93988923355937E-4,1.0
2573.4,0.045682962850677966,5.938784452155232E-4,1.0
2573.5,0.04567305216567278,5.937496898695827E-4,1.0
2573.6,0.04566051395026803,5.93586650211364E-4,1.0
2573.7,0.045644588918112516,5.933796637691557E-4,1.0
2573.8,0.045625287059816125,5.931287305429578E-4,1.0
2573.9,0.04560340762416959,5.928442697040737E-4,1.0
2574.0,0.0455803592871666,5.92544674873352E-4,1.0
2574.1,0.0455577605276084,5.922509008087218E-4,1.0
2574.2,0.04553703001209855,5.919813411310315E-4,1.0
2574.3,0.0455190968673563,5.917482194490731E-4,1.0
2574.4,0.045504240830458405,5.915550864301622E-4,1.0
2574.5,0.04549214220188857,5.913978675380349E-4,1.0
2574.6,0.04548208165773511,5.912670749239624E-4,1.0
2574.7,0.04547326993981719,5.911525222472847E-4,1.0
2574.8,0.045465057658492326,5.910457111895084E-4,1.0
2574.9,0.04545728496400237,5.909446626901627E-4,1.0
2575.0,0.045450371461962465,5.908547900617123E-4,1.0
2575.1,0.045445306222751135,5.907889571972191E-4,1.0
2575.2,0.045443378035043475,5.907639279030263E-4,1.0
2575.3,0.045445765790805816,5.907948943786323E-4,1.0
2575.4,0.04545305893602133,5.908897728659213E-4,1.0
2575.5,0.04546489780873418,5.910436157137156E-4,1.0
2575.6,0.04547987373295069,5.912383203394711E-4,1.0
2575.7,0.0454957987651062,5.914453649893403E-4,1.0
2575.8,0.045510215215169195,5.916327936574817E-4,1.0
2575.9,0.04552100507384419,5.917730159126222E-4,1.0
2576.0,0.045526839590016605,5.918488604947925E-4,1.0
2576.1,0.04552748897965908,5.918573006056249E-4,1.0
2576.2,0.04552363260424376,5.918071838095784E-4,1.0
2576.3,0.045516519290006156,5.917146918363869E-4,1.0
2576.4,0.045507527741110325,5.915978108532727E-4,1.0
2576.5,0.045497746934033634,5.914706853218377E-4,1.0
2576.6,0.045487676399270295,5.913397180847824E-4,1.0
2576.7,0.04547720624011159,5.912036867812276E-4,1.0
2576.8,0.04546569705752492,5.910540348850191E-4,1.0
2576.9,0.04545220973418117,5.908787134103477E-4,1.0
2577.0,0.04543577518092155,5.906650330871344E-4,1.0
2577.1,0.04541572402688384,5.904044373892248E-4,1.0
2577.2,0.045391896422309876,5.900946562178433E-4,1.0
2577.3,0.04536485184135318,5.89743023738265E-4,1.0
2577.4,0.045335899053908585,5.893666530027986E-4,1.0
2577.5,0.04530701620073318,5.889911553822458E-4,1.0
2577.6,0.04528055107514978,5.886471481062472E-4,1.0
2577.7,0.04525886146109104,5.883651901967824E-4,1.0
2577.8,0.045243865555654766,5.881702527403831E-4,1.0
2577.9,0.0452367322601974,5.880774697288871E-4,1.0
2578.0,0.04523769135874629,5.880899843759835E-4,1.0
2578.1,0.045246093461658955,5.881991819478571E-4,1.0
2578.2,0.04526065977087021,5.883885314688087E-4,1.0
2578.3,0.04527981177001834,5.886375438421965E-4,1.0
2578.4,0.04530197094274163,5.889255553483963E-4,1.0
2578.5,0.04532571862243652,5.892342887818813E-4,1.0
2578.6,0.045349805982867475,5.895474459975958E-4,1.0
2578.7,0.045373094094507696,5.898502422496676E-4,1.0
2578.8,0.0453944839902699,5.901282420381904E-4,1.0
2578.9,0.04541283674062729,5.903668352402747E-4,1.0
2579.0,0.04542707335971236,5.905519356019795E-4,1.0
2579.1,0.045436284702025646,5.906716687604785E-4,1.0
2579.2,0.04543977142487526,5.907170125283301E-4,1.0
2579.3,0.045437203838135,5.906836013309658E-4,1.0
2579.4,0.045428641885464194,5.905723082832992E-4,1.0
2579.5,0.045414525153697725,5.903888377361E-4,1.0
2579.6,0.04539564290101648,5.901433760300279E-4,1.0
2579.7,0.045373134056947234,5.898507661186159E-4,1.0
2579.8,0.04534832737260461,5.895282374694943E-4,1.0
2579.9,0.04532261154276252,5.891938926652074E-4,1.0
2580.0,0.045297195431216956,5.888635059818625E-4,1.0
2580.1,0.04527293823041797,5.885481950826943E-4,1.0
2580.2,0.04525013965866208,5.882518016733229E-4,1.0
2580.3,0.045228480016432995,5.879702512174845E-4,1.0
2580.4,0.0452071500643301,5.876928917132318E-4,1.0
2580.5,0.04518498090099692,5.874047055840492E-4,1.0
2580.6,0.04516073369080782,5.870895111002028E-4,1.0
2580.7,0.04513329947606564,5.86732872761786E-4,1.0
2580.8,0.04510179908310056,5.863233236595988E-4,1.0
2580.9,0.04506566304714918,5.858535878360271E-4,1.0
2581.0,0.045024621621744636,5.853200564160943E-4,1.0
2581.1,0.044978724759936334,5.847233696840703E-4,1.0
2581.2,0.04492852194526791,5.840707453899086E-4,1.0
2581.3,0.044875301966414455,5.833788891322911E-4,1.0
2581.4,0.04482129272938013,5.826767883263528E-4,1.0
2581.5,0.04476966125749827,5.820055375806987E-4,1.0
2581.6,0.044724303888623716,5.814159521833062E-4,1.0
2581.7,0.0446893367540288,5.80961350351572E-4,1.0
2581.8,0.044668326501442195,5.806881817989051E-4,1.0
2581.9,0.04466358096174717,5.806264816783369E-4,1.0
2582.0,0.044675609656047825,5.807828856632113E-4,1.0
2582.1,0.044702824077372555,5.811366718262434E-4,1.0
2582.2,0.044741757484091524,5.816428456455469E-4,1.0
2582.3,0.04478757442102075,5.822384264320135E-4,1.0
2582.4,0.04483474009028435,5.828516441397369E-4,1.0
2582.5,0.044877769647055865,5.834110197611153E-4,1.0
2582.6,0.044911887579810614,5.83854503929615E-4,1.0
2582.7,0.04493342733472109,5.841345409862697E-4,1.0
2582.8,0.04494001114663482,5.842201062478125E-4,1.0
2582.9,0.04493055003907442,5.840971134603024E-4,1.0
2583.0,0.04490516389935851,5.837671342305839E-4,1.0
2583.1,0.04486507158189297,5.832458846271038E-4,1.0
2583.2,0.044812481011462214,5.825622356496751E-4,1.0
2583.3,0.044750439324080946,5.817556520923972E-4,1.0
2583.4,0.04468285284821391,5.808770656585693E-4,1.0
2583.5,0.044614187386479376,5.799844511784613E-4,1.0
2583.6,0.04454925841284156,5.791403236798942E-4,1.0
2583.7,0.04449275152333618,5.784057429991663E-4,1.0
2583.8,0.04444860301825762,5.778318154625595E-4,1.0
2583.9,0.04441921064397812,5.774497403763235E-4,1.0
2584.0,0.044404724259645936,5.772613803856075E-4,1.0
2584.1,0.04440267618461966,5.7723477948457E-4,1.0
2584.2,0.04440818101066589,5.773063166998327E-4,1.0
2584.3,0.04441487471928835,5.773933953605592E-4,1.0
2584.4,0.044416453235650064,5.774138262495399E-4,1.0
2584.5,0.04440819100127578,5.773064331151545E-4,1.0
2584.6,0.04438814983784795,5.770458956249058E-4,1.0
2584.7,0.04435749864672303,5.766474641859531E-4,1.0
2584.8,0.044319544319772725,5.761540960520506E-4,1.0
2584.9,0.04427798338265419,5.756137543357909E-4,1.0
2585.0,0.0442346840794158,5.750508862547576E-4,1.0
2585.1,0.04418787807210803,5.744423833675683E-4,1.0
2585.2,0.04413128126711369,5.73706638533622E-4,1.0
2585.3,0.044054873082718854,5.727133248001337E-4,1.0
2585.4,0.0439469844865787,5.713108112104237E-4,1.0
2585.5,0.043797754746737486,5.693707498721778E-4,1.0
2585.6,0.04360287791033506,5.66837377846241E-4,1.0
2585.7,0.04336685974242926,5.637691938318312E-4,1.0
2585.8,0.04310448634564877,5.603583413176239E-4,1.0
2585.9,0.04283983508981466,5.569178028963506E-4,1.0
2586.0,0.042602498161404136,5.538324476219714E-4,1.0
2586.1,0.04242189790652633,5.514846416190267E-4,1.0
2586.2,0.042321032709134815,5.50173397641629E-4,1.0
2586.3,0.04231150166730523,5.500494735315442E-4,1.0
2586.4,0.04239135661211014,5.510876071639359E-4,1.0
2586.5,0.04254642086812377,5.531034548766911E-4,1.0
2586.6,0.042754385403474565,5.55806967895478E-4,1.0
2586.7,0.04299034362772107,5.588744534179568E-4,1.0
2586.8,0.04323184664045334,5.620140000246465E-4,1.0
2586.9,0.04346220013255477,5.650086095556617E-4,1.0
2587.0,0.04367148342841029,5.677292938344181E-4,1.0
2587.1,0.04385549048125863,5.70121337659657E-4,1.0
2587.2,0.04401370177938581,5.721781053580344E-4,1.0
2587.3,0.04414722628048897,5.739139160141349E-4,1.0
2587.4,0.04425743269812227,5.75346639379859E-4,1.0
2587.5,0.044345459961812494,5.764909437857568E-4,1.0
2587.6,0.04441251693535567,5.773626617155969E-4,1.0
2587.7,0.04446032200365185,5.7798414491117E-4,1.0
2587.8,0.044491512687710524,5.783896776847541E-4,1.0
2587.9,0.044509675616480116,5.786257679574192E-4,1.0
2588.0,0.04451891693062305,5.787459085695446E-4,1.0
2588.1,0.044523352761411665,5.788035923615098E-4,1.0
2588.2,0.04452643985986591,5.788436974398792E-4,1.0
2588.3,0.04453067587845683,5.788987618871033E-4,1.0
2588.4,0.04453728966220021,5.789847346022725E-4,1.0
2588.5,0.04454639110780477,5.791030707769096E-4,1.0
2588.6,0.04455715099465012,5.792429437860847E-4,1.0
2588.7,0.04456813067491293,5.793857271783054E-4,1.0
2588.8,0.04457764173552275,5.795093602500856E-4,1.0
2588.9,0.04458403572584868,5.795924225822091E-4,1.0
2589.0,0.04458601386660576,5.796181503683329E-4,1.0
2589.1,0.0445828168714428,5.795765900984406E-4,1.0
2589.2,0.044574434749749904,5.794676253572106E-4,1.0
2589.3,0.04456152688177944,5.792998126707971E-4,1.0
2589.4,0.044545362074986695,5.790896830148995E-4,1.0
2589.5,0.04452746889268398,5.788570852018893E-4,1.0
2589.6,0.04450935591696381,5.786216352134943E-4,1.0
2589.7,0.04449221203040243,5.783986998721957E-4,1.0
2589.8,0.04447674656630158,5.781977088190615E-4,1.0
2589.9,0.04446330919600725,5.780230276286602E-4,1.0
2590.0,0.0444519798443985,5.778757040388882E-4,1.0
2590.1,0.04444274852086544,5.777557380497456E-4,1.0
2590.2,0.04443563520662785,5.776632460765541E-4,1.0
2590.3,0.04443069984534502,5.775990430265665E-4,1.0
2590.4,0.04442795242762685,5.775633617304265E-4,1.0
2590.5,0.04442732301920414,5.775551544502378E-4,1.0
2590.6,0.044428611807879215,5.775719182565808E-4,1.0
2590.7,0.04443155903779506,5.776102188974619E-4,1.0
2590.8,0.04443586499065518,5.776662146672606E-4,1.0
2590.9,0.044441199976333376,5.777355981990695E-4,1.0
2591.0,0.04444723430470348,5.778140039183199E-4,1.0
2591.1,0.04445346844527125,5.778950871899724E-4,1.0
2591.2,0.044459093158636095,5.779681378044188E-4,1.0
2591.3,0.0444627697030735,5.780159845016897E-4,1.0
2591.4,0.04446245999416709,5.780119681730866E-4,1.0
2591.5,0.04445531670809984,5.779190687462687E-4,1.0
2591.6,0.04443760335677504,5.776887992396951E-4,1.0
2591.7,0.04440488410940409,5.772634758614004E-4,1.0
2591.8,0.04435245338873148,5.765818641521037E-4,1.0
2591.9,0.04427595528884769,5.755873862653971E-4,1.0
2592.0,0.04417236265495777,5.742406938225031E-4,1.0
2592.1,0.04404092619132042,5.725320079363883E-4,1.0
2592.2,0.04388422347528577,5.704948562197387E-4,1.0
2592.3,0.043708668478399514,5.682126502506435E-4,1.0
2592.4,0.043524491585183143,5.658183945342898E-4,1.0
2592.5,0.04334473054153562,5.63481473363936E-4,1.0
2592.6,0.04318348209800363,5.613852408714592E-4,1.0
2592.7,0.04305369408499718,5.596979754045606E-4,1.0
2592.8,0.04296497746922493,5.58544707018882E-4,1.0
2592.9,0.04292219767770052,5.579885328188539E-4,1.0
2593.0,0.042924955086028574,5.580243887379766E-4,1.0
2593.1,0.04296822441743732,5.585868493653834E-4,1.0
2593.2,0.0430435835877943,5.595666007138789E-4,1.0
2593.3,0.043140812203187946,5.608305218629539E-4,1.0
2593.4,0.04324938016080022,5.622418830171227E-4,1.0
2593.5,0.043359616550263165,5.636749556288123E-4,1.0
2593.6,0.04346334905269146,5.650235107168555E-4,1.0
2593.7,0.04355431355568767,5.662060575559735E-4,1.0
2593.8,0.04362802427541375,5.671643302775919E-4,1.0
2593.9,0.043681603916223055,5.678608431480825E-4,1.0
2594.0,0.04371327414955616,5.682725459337234E-4,1.0
2594.1,0.04372206588625431,5.683868075720966E-4,1.0
2594.2,0.04370758949253202,5.681986222043633E-4,1.0
2594.3,0.04367008474302649,5.677110748365521E-4,1.0
2594.4,0.0436107904733634,5.669402307830751E-4,1.0
2594.5,0.04353241413882136,5.659213638864458E-4,1.0
2594.6,0.043439561410557034,5.647142534144223E-4,1.0
2594.7,0.04333890601597309,5.634058034047484E-4,1.0
2594.8,0.043238830076762436,5.621048039756715E-4,1.0
2594.9,0.043148534944628475,5.609309882856905E-4,1.0
2595.0,0.04307660255346179,5.599958240054548E-4,1.0
2595.1,0.04302942689358831,5.593825480900705E-4,1.0
2595.2,0.04300995519492388,5.591294029727578E-4,1.0
2595.3,0.04301709848099112,5.592222441919148E-4,1.0
2595.4,0.04304602129660607,5.595982656814158E-4,1.0
2595.5,0.04308924067496538,5.601600860245526E-4,1.0
2595.6,0.043138174682178496,5.607962957583368E-4,1.0
2595.7,0.04318468097118974,5.614008405245841E-4,1.0
2595.8,0.0432222856267941,5.618896684609354E-4,1.0
2595.9,0.04324682256466985,5.622087046504021E-4,1.0
2596.0,0.043256573399916884,5.623354227282107E-4,1.0
2596.1,0.0432520576442492,5.622767494060099E-4,1.0
2596.2,0.043235533175500634,5.620619049295783E-4,1.0
2596.3,0.04321050669774055,5.61736524105072E-4,1.0
2596.4,0.04318129415443897,5.613568355329335E-4,1.0
2596.5,0.04315248123553276,5.609822692349553E-4,1.0
2596.6,0.0431285237530303,5.606708000414073E-4,1.0
2596.7,0.04311330805417657,5.604730104096234E-4,1.0
2596.8,0.04310983132193684,5.604277830570936E-4,1.0
2596.9,0.043119971790969366,5.605595652014017E-4,1.0
2597.0,0.043144368860306745,5.608767387457192E-4,1.0
2597.1,0.04318240311213613,5.613712128251791E-4,1.0
2597.2,0.04323238613338709,5.620209849439561E-4,1.0
2597.3,0.04329172036548972,5.627922946587205E-4,1.0
2597.4,0.043357198822671174,5.6364358169958E-4,1.0
2597.5,0.043425414706960916,5.645303754135966E-4,1.0
2597.6,0.04349317102319598,5.654111737385392E-4,1.0
2597.7,0.04355783025036693,5.662518087774515E-4,1.0
2597.8,0.04361759407869458,5.670287064276636E-4,1.0
2597.9,0.04367146344719053,5.677290027961135E-4,1.0
2598.0,0.04371914862816811,5.683489143848419E-4,1.0
2598.1,0.04376077949955583,5.688901292160153E-4,1.0
2598.2,0.04379662580782056,5.693560815416276E-4,1.0
2598.3,0.04382688736515999,5.697495071217418E-4,1.0
2598.4,0.04385161412462354,5.700709880329669E-4,1.0
2598.5,0.04387061626462341,5.703180213458836E-4,1.0
2598.6,0.04388353412320375,5.70485892239958E-4,1.0
2598.7,0.04388971831072211,5.705663352273405E-4,1.0
2598.8,0.04388827966289878,5.705475923605263E-4,1.0
2598.9,0.04387813919386625,5.704157520085573E-4,1.0
2599.0,0.04385828785202623,5.701577756553888E-4,1.0
2599.1,0.04382811621017575,5.69765514228493E-4,1.0
2599.2,0.04378791399600148,5.69242867641151E-4,1.0
2599.3,0.0437392097728157,5.686097429133952E-4,1.0
2599.4,0.043684990732973814,5.679048481397331E-4,1.0
2599.5,0.043629452932627204,5.671828985214233E-4,1.0
2599.6,0.043577481780009274,5.665072239935398E-4,1.0
2599.7,0.04353377286176562,5.659390590153635E-4,1.0
2599.8,0.04350204268477321,5.655265413224697E-4,1.0
2599.9,0.04348423941795945,5.652951076626778E-4,1.0
2600.0,0.04348024317400575,5.65243128221482E-4,1.0
2600.1,0.04348792595300675,5.653430125676095E-4,1.0
2600.2,0.04350359122930527,5.655466811731458E-4,1.0
2600.3,0.0435226133505249,5.657939473167062E-4,1.0
2600.4,0.04354009691782236,5.660212482325733E-4,1.0
2600.5,0.04355147622248053,5.661691538989544E-4,1.0
2600.6,0.04355287490786433,5.661873728968203E-4,1.0
2600.7,0.04354145564076662,5.6603888515383E-4,1.0
2600.8,0.04351557996116638,5.657025030814111E-4,1.0
2600.9,0.04347508801930546,5.651761312037706E-4,1.0
2601.0,0.04342151836910606,5.644797347486019E-4,1.0
2601.1,0.04335826781792879,5.636574351228774E-4,1.0
2601.2,0.043290541473523375,5.627770442515612E-4,1.0
2601.3,0.04322491315719366,5.619238363578916E-4,1.0
2601.4,0.04316848619256735,5.6119030341506E-4,1.0
2601.5,0.043127814419728516,5.60661603230983E-4,1.0
2601.6,0.043107703322031496,5.604001344181597E-4,1.0
2601.7,0.0431102409369421,5.604331381618977E-4,1.0
2601.8,0.0431344282034719,5.607475177384913E-4,1.0
2601.9,0.04317637877437591,5.612929235212505E-4,1.0
2602.0,0.0432302181710422,5.61992812436074E-4,1.0
2602.1,0.043289172759969234,5.627592327073216E-4,1.0
2602.2,0.04334686853205085,5.635092966258526E-4,1.0
2602.3,0.04339829020112514,5.641777534037828E-4,1.0
2602.4,0.04344038064056754,5.647249054163694E-4,1.0
2602.5,0.043472220714268685,5.65138878300786E-4,1.0
2602.6,0.043494809483217,5.654325359500945E-4,1.0
2602.7,0.04351051472195506,5.65636670216918E-4,1.0
2602.8,0.043522343604058024,5.657904548570514E-4,1.0
2602.9,0.043533123472123146,5.65930618904531E-4,1.0
2603.0,0.043544832466907504,5.660827737301588E-4,1.0
2603.1,0.04355807002500415,5.662548937834799E-4,1.0
2603.2,0.043572006925792696,5.664360942319036E-4,1.0
2603.3,0.04358461507546663,5.66599948797375E-4,1.0
2603.4,0.04359329691545606,5.667128134518862E-4,1.0
2603.5,0.04359551483085036,5.667416844516993E-4,1.0
2603.6,0.04358937060577154,5.66661823540926E-4,1.0
2603.7,0.043573985066549775,5.664617638103664E-4,1.0
2603.8,0.04354957800660252,5.661444738507271E-4,1.0
2603.9,0.043517378270945546,5.657259025610983E-4,1.0
2604.0,0.04347934401911616,5.652314284816384E-4,1.0
2604.1,0.04343789297870636,5.646926001645625E-4,1.0
2604.2,0.04339562270828605,5.641431198455393E-4,1.0
2604.3,0.04335509080398559,5.636161658912897E-4,1.0
2604.4,0.04331864505912781,5.631423555314541E-4,1.0
2604.5,0.04328842346422791,5.627494538202882E-4,1.0
2604.6,0.043266344216383694,5.624624900519848E-4,1.0
2604.7,0.04325409572866559,5.623031756840646E-4,1.0
2604.8,0.0432530766864574,5.622900207526982E-4,1.0
2604.9,0.04326418624464869,5.624343757517636E-4,1.0
2605.0,0.043287504328118565,5.627375212498009E-4,1.0
2605.1,0.04332193196977973,5.631850799545646E-4,1.0
2605.2,0.043365071423259974,5.637459107674658E-4,1.0
2605.3,0.04341328610656142,5.64372690860182E-4,1.0
2605.4,0.043462180151334996,5.650083185173571E-4,1.0
2605.5,0.04350717785825372,5.655933055095375E-4,1.0
2605.6,0.043544322945803404,5.660761380568147E-4,1.0
2605.7,0.04357074810894728,5.664197378791869E-4,1.0
2605.8,0.043585064652911426,5.666058277711272E-4,1.0
2605.9,0.04358741244623423,5.666363285854459E-4,1.0
2606.0,0.04357923013673902,5.66529983188957E-4,1.0
2606.1,0.04356299539567709,5.663189222104847E-4,1.0
2606.2,0.0435417853308928,5.660431925207376E-4,1.0
2606.3,0.0435188668718183,5.657452857121825E-4,1.0
2606.4,0.043497257182638645,5.654643173329532E-4,1.0
2606.5,0.04347940396277547,5.652322433888912E-4,1.0
2606.6,0.04346679581310153,5.650683306157589E-4,1.0
2606.7,0.043459942254720926,5.649792146869004E-4,1.0
2606.8,0.043458373728969095,5.649587837979198E-4,1.0
2606.9,0.04346096129692912,5.649924860335886E-4,1.0
2607.0,0.04346629628260732,5.650618695653975E-4,1.0
2607.1,0.04347311986915827,5.651505198329687E-4,1.0
2607.2,0.04348047295803308,5.652461550198495E-4,1.0
2607.3,0.043487796075078244,5.653413245454431E-4,1.0
2607.4,0.04349465962406873,5.654305568896234E-4,1.0
2607.5,0.04350056407451034,5.655073327943683E-4,1.0
2607.6,0.04350473015883207,5.655614659190178E-4,1.0
2607.7,0.04350605890994668,5.655786953866482E-4,1.0
2607.8,0.0435033814264977,5.655439454130828E-4,1.0
2607.9,0.04349577857237577,5.654451088048518E-4,1.0
2608.0,0.04348292065745473,5.652779364027083E-4,1.0
2608.1,0.04346535716527819,5.650496459566057E-4,1.0
2608.2,0.04344449677183986,5.647783982567489E-4,1.0
2608.3,0.043422387552165986,5.644910270348191E-4,1.0
2608.4,0.04340130736531019,5.642169271595776E-4,1.0
2608.5,0.043383274314469096,5.639825249090791E-4,1.0
2608.6,0.04336953722587824,5.638039438053966E-4,1.0
2608.7,0.04336033587417484,5.636843270622194E-4,1.0
2608.8,0.04335486101995826,5.636131390929222E-4,1.0
2608.9,0.043351484193817375,5.635692505165935E-4,1.0
2609.0,0.043348257226824755,5.635273410007358E-4,1.0
2609.1,0.04334349170590997,5.634654080495238E-4,1.0
2609.2,0.04333628847618342,5.633717519231141E-4,1.0
2609.3,0.04332680738740325,5.632484680972993E-4,1.0
2609.4,0.04331620735031605,5.631106323562562E-4,1.0
2609.5,0.04330632663714051,5.629822262562811E-4,1.0
2609.6,0.04329910342619419,5.628883372992277E-4,1.0
2609.7,0.04329603630895972,5.62848465051502E-4,1.0
2609.8,0.04329780464690924,5.628714570775628E-4,1.0
2609.9,0.043304118712356086,5.629535298794508E-4,1.0
2610.0,0.04331382958516359,5.630797822959721E-4,1.0
2610.1,0.043325298805310726,5.632288521155715E-4,1.0
2610.2,0.043336728063018325,5.633774562738836E-4,1.0
2610.3,0.043346528851314785,5.635048728436232E-4,1.0
2610.4,0.04335359221250296,5.635966663248837E-4,1.0
2610.5,0.043357378653649095,5.636459100060165E-4,1.0
2610.6,0.04335785820292353,5.636521382257342E-4,1.0
2610.7,0.043355330578622814,5.636192508973181E-4,1.0
2610.8,0.04335014545209289,5.635518464259803E-4,1.0
2610.9,0.043342462673091886,5.634520202875137E-4,1.0
2611.0,0.04333207243881226,5.633169203065336E-4,1.0
2611.1,0.04331843525632024,5.631396197713912E-4,1.0
2611.2,0.043300801829874516,5.629104562103748E-4,1.0
2611.3,0.04327861268532157,5.626219208352268E-4,1.0
2611.4,0.04325177790717244,5.622730823233724E-4,1.0
2611.5,0.04322093689445972,5.618721479550004E-4,1.0
2611.6,0.043187498323177094,5.614374531432986E-4,1.0
2611.7,0.0431535302495706,5.609958316199481E-4,1.0
2611.8,0.04312136048574328,5.605776677839458E-4,1.0
2611.9,0.04309320694708943,5.602116580121219E-4,1.0
2612.0,0.04307083797155857,5.599209107458591E-4,1.0
2612.1,0.04305528259196878,5.597186391241848E-4,1.0
2612.2,0.04304680056417704,5.596083938144147E-4,1.0
2612.3,0.043044882367079255,5.595834227278829E-4,1.0
2612.4,0.043048429033588166,5.596295814029872E-4,1.0
2612.5,0.0430559020097816,5.597267299890518E-4,1.0
2612.6,0.043065602891979214,5.598528077825904E-4,1.0
2612.7,0.043075883229550124,5.599864525720477E-4,1.0
2612.8,0.04308545423381925,5.601109005510807E-4,1.0
2612.9,0.04309343673111678,5.602146266028285E-4,1.0
2613.0,0.04309950103131652,5.602934979833663E-4,1.0
2613.1,0.04310371706868767,5.603483295999467E-4,1.0
2613.2,0.043106394552136655,5.603830795735121E-4,1.0
2613.3,0.043107903134229186,5.604026955552399E-4,1.0
2613.4,0.04310848258960247,5.604102625511587E-4,1.0
2613.5,0.0431081429088664,5.604058387689292E-4,1.0
2613.6,0.043106644317383765,5.603863392025232E-4,1.0
2613.7,0.04310352724709988,5.603458266705275E-4,1.0
2613.8,0.04309829216752052,5.602777819149196E-4,1.0
2613.9,0.043090579416689874,5.601775483228266E-4,1.0
2614.0,0.04308034903216839,5.600445438176394E-4,1.0
2614.1,0.04306808056323051,5.598849966190755E-4,1.0
2614.2,0.043054713127205366,5.597112467512488E-4,1.0
2614.3,0.043041595456427335,5.595406983047724E-4,1.0
2614.4,0.043030196170549394,5.593925016000867E-4,1.0
2614.5,0.043021774086416956,5.592830129899085E-4,1.0
2614.6,0.04301710847160101,5.592223606072366E-4,1.0
2614.7,0.0430162892415905,5.592117086052895E-4,1.0
2614.8,0.04301872695040226,5.592434317804873E-4,1.0
2614.9,0.04302316278119087,5.593011155724525E-4,1.0
2615.0,0.04302797825515509,5.593636888079345E-4,1.0
2615.1,0.04303136507190585,5.594076937995851E-4,1.0
2615.2,0.04303160484654307,5.594108370132744E-4,1.0
2615.3,0.043027198987584114,5.593535606749356E-4,1.0
2615.4,0.04301701855611205,5.592211964540184E-4,1.0
2615.5,0.04300033423760534,5.590043729171157E-4,1.0
2615.6,0.04297696620108604,5.587005871348083E-4,1.0
2615.7,0.042947374014608866,5.583158344961703E-4,1.0
